altitude,availableBikes,availableDocks,city,id,is_renting,kioskType,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,status,statusKey,statusValue,testStation,totalDocks
0.0,4,6,Chicago,276,True,True,Chicago,2021-08-31 13:01:02,41.91044,Chicago,-87.6972,60602,Chicago,Chicago,California Ave & North Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,3,11,Chicago,277,True,True,Chicago,2021-08-31 13:19:04,41.891072,Chicago,-87.666611,60602,Chicago,Chicago,Ashland Ave & Grand Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,14,Chicago,278,True,True,Chicago,2021-08-31 11:10:34,41.830629,Chicago,-87.64129,60602,Chicago,Chicago,Wallace St & 35th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,12,Chicago,279,True,True,Chicago,2021-08-31 11:28:41,41.830661,Chicago,-87.647172,60602,Chicago,Chicago,Halsted St & 35th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,5,Chicago,280,True,True,Chicago,2021-08-31 11:29:51,41.8378,Chicago,-87.65114,60602,Chicago,Chicago,Morgan St & 31st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,3,Chicago,281,True,True,Chicago,2021-08-31 12:29:41,41.84847,Chicago,-87.685109,60602,Chicago,Chicago,Western Ave & 24th St,IN_SERVICE,1,IN_SERVICE,False,7
0.0,3,12,Chicago,282,True,True,Chicago,2021-08-31 13:12:01,41.864883,Chicago,-87.647071,60602,Chicago,Chicago,Halsted St & Maxwell St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,29,6,Chicago,283,True,True,Chicago,2021-08-31 13:12:04,41.878166,Chicago,-87.631929,60602,Chicago,Chicago,LaSalle St & Jackson Blvd,IN_SERVICE,1,IN_SERVICE,False,35
0.0,3,19,Chicago,284,True,True,Chicago,2021-08-31 13:13:56,41.87785,Chicago,-87.62408,60602,Chicago,Chicago,Michigan Ave & Jackson Blvd,IN_SERVICE,1,IN_SERVICE,False,23
0.0,13,6,Chicago,285,True,True,Chicago,2021-08-31 13:12:45,41.889899,Chicago,-87.671473,60602,Chicago,Chicago,Wood St & Hubbard St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,7,8,Chicago,286,True,True,Chicago,2021-08-31 13:16:43,41.87943409140013,Chicago,-87.63550400733948,60602,Chicago,Chicago,Franklin St & Adams St (Temp),IN_SERVICE,1,IN_SERVICE,False,15
0.0,30,1,Chicago,287,True,True,Chicago,2021-08-31 13:11:14,41.880317,Chicago,-87.635185,60602,Chicago,Chicago,Franklin St & Monroe St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,2,13,Chicago,288,True,True,Chicago,2021-08-31 13:15:44,41.918084,Chicago,-87.643749,60602,Chicago,Chicago,Larrabee St & Armitage Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,15,Chicago,289,True,True,Chicago,2021-08-31 13:19:10,41.912133,Chicago,-87.634656,60602,Chicago,Chicago,Wells St & Concord Ln,IN_SERVICE,1,IN_SERVICE,False,19
0.0,6,9,Chicago,290,True,True,Chicago,2021-08-31 12:54:48,41.921525,Chicago,-87.707322,60602,Chicago,Chicago,Kedzie Ave & Palmer Ct,IN_SERVICE,1,IN_SERVICE,False,15
0.0,0,18,Chicago,291,True,True,Chicago,2021-08-31 13:11:00,41.906724,Chicago,-87.63483,60602,Chicago,Chicago,Wells St & Evergreen Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,1,10,Chicago,292,True,True,Chicago,2021-08-31 12:19:25,41.957081,Chicago,-87.664199,60602,Chicago,Chicago,Southport Ave & Clark St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,19,4,Chicago,293,True,True,Chicago,2021-08-31 13:16:56,41.965221,Chicago,-87.658139,60602,Chicago,Chicago,Broadway & Wilson - Truman College Vaccination Site,IN_SERVICE,1,IN_SERVICE,False,23
0.0,8,7,Chicago,294,True,True,Chicago,2021-08-31 12:35:59,41.978353,Chicago,-87.659753,60602,Chicago,Chicago,Broadway & Berwyn Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,11,Chicago,295,True,True,Chicago,2021-08-31 12:57:13,41.973815,Chicago,-87.65966,60602,Chicago,Chicago,Broadway & Argyle St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,2,17,Chicago,296,True,True,Chicago,2021-08-31 13:07:18,41.940106,Chicago,-87.645451,60602,Chicago,Chicago,Broadway & Belmont Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,8,7,Chicago,297,True,True,Chicago,2021-08-31 12:59:48,41.961507,Chicago,-87.671387,60602,Chicago,Chicago,Paulina St & Montrose Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,13,Chicago,298,True,True,Chicago,2021-08-31 12:54:40,41.95600355078549,Chicago,-87.68016144633293,60602,Chicago,Chicago,Lincoln Ave & Belle Plaine Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,11,Chicago,299,True,True,Chicago,2021-08-31 13:18:13,41.94367,Chicago,-87.64895,60602,Chicago,Chicago,Halsted St & Roscoe St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,12,6,Chicago,300,True,True,Chicago,2021-08-31 13:16:11,41.93758231600629,Chicago,-87.6440978050232,60602,Chicago,Chicago,Broadway & Barry Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,14,Chicago,301,True,True,Chicago,2021-08-31 12:54:45,41.907993,Chicago,-87.631501,60602,Chicago,Chicago,Clark St & Schiller St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,2,29,Chicago,302,True,True,Chicago,2021-08-31 13:06:47,41.928712,Chicago,-87.653833,60602,Chicago,Chicago,Sheffield Ave & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,31
0.0,2,21,Chicago,303,True,True,Chicago,2021-08-31 13:15:40,41.945529,Chicago,-87.646439,60602,Chicago,Chicago,Broadway & Cornelia Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,0,13,Chicago,304,True,True,Chicago,2021-08-31 13:16:29,41.949074,Chicago,-87.648636,60602,Chicago,Chicago,Broadway & Waveland Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,14,Chicago,305,True,True,Chicago,2021-08-31 13:14:55,41.902893,Chicago,-87.687275,60602,Chicago,Chicago,Western Ave & Division St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,7,12,Chicago,306,True,True,Chicago,2021-08-31 13:07:12,41.958494,Chicago,-87.654966,60602,Chicago,Chicago,Sheridan Rd & Buena Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,9,Chicago,307,True,True,Chicago,2021-08-31 13:17:17,41.920771,Chicago,-87.663712,60602,Chicago,Chicago,Southport Ave & Clybourn Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,7,Chicago,308,True,True,Chicago,2021-08-31 12:45:58,41.943403,Chicago,-87.679618,60602,Chicago,Chicago,Seeley Ave & Roscoe St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,7,Chicago,309,True,True,Chicago,2021-08-31 13:04:33,41.917805,Chicago,-87.682437,60602,Chicago,Chicago,Leavitt St & Armitage Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,6,5,Chicago,310,True,True,Chicago,2021-08-31 12:11:07,41.920082,Chicago,-87.677855,60602,Chicago,Chicago,Damen Ave & Charleston St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,15,Chicago,311,True,True,Chicago,2021-08-31 11:57:16,41.968885,Chicago,-87.684001,60602,Chicago,Chicago,Leavitt St & Lawrence Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,4,11,Chicago,312,True,True,Chicago,2021-08-31 13:19:25,41.95786652415174,Chicago,-87.64950513839722,60602,Chicago,Chicago,Clarendon Ave & Gordon Ter,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,14,Chicago,313,True,True,Chicago,2021-08-31 13:18:14,41.925858,Chicago,-87.638973,60602,Chicago,Chicago,Lakeview Ave & Fullerton Pkwy,IN_SERVICE,1,IN_SERVICE,False,19
0.0,6,9,Chicago,314,True,True,Chicago,2021-08-31 12:25:38,41.957921,Chicago,-87.673567,60602,Chicago,Chicago,Ravenswood Ave & Berteau Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,14,Chicago,315,True,True,Chicago,2021-08-31 12:44:51,41.912919,Chicago,-87.664169,60602,Chicago,Chicago,Elston Ave & Wabansia Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,10,8,Chicago,316,True,True,Chicago,2021-08-31 12:50:09,41.96325,Chicago,-87.679258,60602,Chicago,Chicago,Damen Ave & Sunnyside Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,19,1,Chicago,317,True,True,Chicago,2021-08-31 13:11:26,41.869265218438194,Chicago,-87.67373085021973,60602,Chicago,Chicago,Wood St & Taylor St (Temp),IN_SERVICE,1,IN_SERVICE,False,23
0.0,3,11,Chicago,318,True,True,Chicago,2021-08-31 12:35:22,41.954177,Chicago,-87.664358,60602,Chicago,Chicago,Southport Ave & Irving Park Rd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,11,Chicago,319,True,True,Chicago,2021-08-31 13:17:00,41.93258963429789,Chicago,-87.66593635082245,60602,Chicago,Chicago,Greenview Ave & Diversey Pkwy,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,16,Chicago,320,True,True,Chicago,2021-08-31 13:14:25,41.872187,Chicago,-87.661501,60602,Chicago,Chicago,Loomis St & Lexington St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,0,19,Chicago,321,True,True,Chicago,2021-08-31 12:52:53,41.870769,Chicago,-87.625734,60602,Chicago,Chicago,Wabash Ave & 9th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,7,12,Chicago,322,True,True,Chicago,2021-08-31 13:16:49,41.799568,Chicago,-87.594747,60602,Chicago,Chicago,Kimbark Ave & 53rd St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,6,12,Chicago,323,True,True,Chicago,2021-08-31 13:10:45,41.969517,Chicago,-87.654691,60602,Chicago,Chicago,Sheridan Rd & Lawrence Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,2,13,Chicago,324,True,True,Chicago,2021-08-31 13:10:14,41.93132,Chicago,-87.638742,60602,Chicago,Chicago,Stockton Dr & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,14,Chicago,325,True,True,Chicago,2021-08-31 13:07:50,41.973347640473044,Chicago,-87.6678554713726,60602,Chicago,Chicago,Clark St & Winnemac Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,15,4,Chicago,326,True,True,Chicago,2021-08-31 12:57:38,41.967096,Chicago,-87.667429,60602,Chicago,Chicago,Clark St & Leland Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,1,17,Chicago,327,True,True,Chicago,2021-08-31 12:52:07,41.92154,Chicago,-87.653818,60602,Chicago,Chicago,Sheffield Ave & Webster Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,3,16,Chicago,328,True,True,Chicago,2021-08-31 12:59:01,41.788746,Chicago,-87.601334,60602,Chicago,Chicago,Ellis Ave & 58th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,3,19,Chicago,329,True,True,Chicago,2021-08-31 13:15:41,41.932588,Chicago,-87.636427,60602,Chicago,Chicago,DuSable Lake Shore Dr & Diversey Pkwy,IN_SERVICE,1,IN_SERVICE,False,23
0.0,3,16,Chicago,330,True,True,Chicago,2021-08-31 13:01:18,41.946176,Chicago,-87.673308,60602,Chicago,Chicago,Lincoln Ave & Addison St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,3,24,Chicago,331,True,True,Chicago,2021-08-31 13:17:01,41.909668,Chicago,-87.648128,60602,Chicago,Chicago,Halsted St & Clybourn Ave,IN_SERVICE,1,IN_SERVICE,False,27
0.0,6,12,Chicago,332,True,True,Chicago,2021-08-31 13:09:45,41.93314,Chicago,-87.64776,60602,Chicago,Chicago,Burling St & Diversey Pkwy,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,10,Chicago,333,True,True,Chicago,2021-08-31 13:14:29,41.907066,Chicago,-87.667252,60602,Chicago,Chicago,Ashland Ave & Blackhawk St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,7,Chicago,334,True,True,Chicago,2021-08-31 13:13:28,41.940775,Chicago,-87.639192,60602,Chicago,Chicago,DuSable Lake Shore Dr & Belmont Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,2,12,Chicago,335,True,True,Chicago,2021-08-31 13:18:27,41.831379,Chicago,-87.618034,60602,Chicago,Chicago,Calumet Ave & 35th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,13,Chicago,336,True,True,Chicago,2021-08-31 10:50:31,41.809855,Chicago,-87.606755,60602,Chicago,Chicago,Cottage Grove Ave & 47th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,15,Chicago,337,True,True,Chicago,2021-08-31 13:17:03,41.89675,Chicago,-87.63089,60602,Chicago,Chicago,Clark St & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,8,7,Chicago,338,True,True,Chicago,2021-08-31 12:32:01,41.857611,Chicago,-87.619407,60602,Chicago,Chicago,Calumet Ave & 18th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,5,Chicago,339,True,True,Chicago,2021-08-31 13:03:43,41.838198,Chicago,-87.645143,60602,Chicago,Chicago,Emerald Ave & 31st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,0,12,Chicago,340,True,True,Chicago,2021-08-31 13:15:01,41.929546,Chicago,-87.643118,60602,Chicago,Chicago,Clark St & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,38,Chicago,341,True,True,Chicago,2021-08-31 12:54:31,41.866095,Chicago,-87.607267,60602,Chicago,Chicago,Adler Planetarium,IN_SERVICE,1,IN_SERVICE,False,39
0.0,14,9,Chicago,342,True,True,Chicago,2021-08-31 13:09:51,41.871262,Chicago,-87.673688,60602,Chicago,Chicago,Wolcott Ave & Polk St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,1,14,Chicago,343,True,True,Chicago,2021-08-31 12:53:19,41.928887,Chicago,-87.658971,60602,Chicago,Chicago,Racine Ave & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,28,19,Chicago,344,True,True,Chicago,2021-08-31 13:18:11,41.96909,Chicago,-87.674237,60602,Chicago,Chicago,Ravenswood Ave & Lawrence Ave,IN_SERVICE,1,IN_SERVICE,False,47
0.0,1,18,Chicago,345,True,True,Chicago,2021-08-31 12:46:35,41.793242,Chicago,-87.587782,60602,Chicago,Chicago,Lake Park Ave & 56th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,0,15,Chicago,346,True,True,Chicago,2021-08-31 13:11:52,41.88283,Chicago,-87.661206,60602,Chicago,Chicago,Ada St & Washington Blvd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,11,Chicago,347,True,True,Chicago,2021-08-31 13:03:00,41.950687,Chicago,-87.6687,60602,Chicago,Chicago,Ashland Ave & Grace St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,13,Chicago,348,True,True,Chicago,2021-08-31 13:04:35,41.8538040657915,Chicago,-87.69574239850043,60602,Chicago,Chicago,California Ave & 21st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,12,Chicago,349,True,True,Chicago,2021-08-31 13:12:29,41.929143,Chicago,-87.649077,60602,Chicago,Chicago,Halsted St & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,8,Chicago,350,True,True,Chicago,2021-08-31 13:19:21,41.895966,Chicago,-87.667747,60602,Chicago,Chicago,Ashland Ave & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,14,Chicago,351,True,True,Chicago,2021-08-31 05:00:13,41.803038,Chicago,-87.606615,60602,Chicago,Chicago,Cottage Grove Ave & 51st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,10,Chicago,352,True,True,Chicago,2021-08-31 12:15:50,41.77351755125,Chicago,-87.5771428255,60602,Chicago,Chicago,Jeffery Blvd & 67th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,13,Chicago,353,True,True,Chicago,2021-08-31 12:25:40,42.01256011541,Chicago,-87.6743671152,60602,Chicago,Chicago,Clark St & Touhy Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,14,Chicago,354,True,True,Chicago,2021-08-31 12:58:14,42.01058656284,Chicago,-87.6624120948,60602,Chicago,Chicago,Sheridan Rd & Greenleaf Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,0,14,Chicago,355,True,True,Chicago,2021-08-31 13:11:08,41.773643,Chicago,-87.567514,60602,Chicago,Chicago,South Shore Dr & 67th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,4,Chicago,356,True,True,Chicago,2021-08-31 05:09:50,41.7664929373,Chicago,-87.5864608775,60602,Chicago,Chicago,Stony Island Ave & 71st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,3,20,Chicago,359,True,True,Chicago,2021-08-31 13:03:59,41.90348607004,Chicago,-87.6433534936,60602,Chicago,Chicago,Larrabee St & Division St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,14,5,Chicago,364,True,True,Chicago,2021-08-31 13:06:21,41.90021949323,Chicago,-87.6429854676,60602,Chicago,Chicago,Larrabee St & Oak St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,0,15,Chicago,365,True,True,Chicago,2021-08-31 09:12:58,41.89936843921,Chicago,-87.6484798752,60602,Chicago,Chicago,Halsted St & North Branch St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,8,Chicago,366,True,True,Chicago,2021-08-31 08:08:04,41.84163253965,Chicago,-87.6574349533,60602,Chicago,Chicago,Loomis St & Archer Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,13,2,Chicago,367,True,True,Chicago,2021-08-31 12:08:40,41.83069611252,Chicago,-87.6559759116,60602,Chicago,Chicago,Racine Ave & 35th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,0,15,Chicago,368,True,True,Chicago,2021-08-31 07:26:53,41.83920868403,Chicago,-87.6656098589,60602,Chicago,Chicago,Ashland Ave & Archer Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,2,Chicago,369,True,True,Chicago,2021-08-31 05:00:09,41.83010465416,Chicago,-87.6702983089,60602,Chicago,Chicago,Wood St & 35th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,3,12,Chicago,370,True,True,Chicago,2021-08-31 12:49:16,41.85418424947,Chicago,-87.6191537415,60602,Chicago,Chicago,Calumet Ave & 21st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,6,Chicago,373,True,True,Chicago,2021-08-30 23:26:32,41.89546530305,Chicago,-87.7061278837,60602,Chicago,Chicago,Kedzie Ave & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,8,15,Chicago,374,True,True,Chicago,2021-08-31 12:47:24,41.89841768945,Chicago,-87.6865960164,60602,Chicago,Chicago,Western Ave & Walton St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,5,6,Chicago,375,True,True,Chicago,2021-08-31 09:27:28,41.89046879243862,Chicago,-87.70260751247406,60602,Chicago,Chicago,Sacramento Blvd & Franklin Blvd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,1,33,Chicago,376,True,True,Chicago,2021-08-31 13:18:20,41.88949181977,Chicago,-87.6882193648,60602,Chicago,Chicago,Artesian Ave & Hubbard St,IN_SERVICE,1,IN_SERVICE,False,35
0.0,1,14,Chicago,377,True,True,Chicago,2021-08-31 11:00:31,41.88460328501,Chicago,-87.7063037436,60602,Chicago,Chicago,Kedzie Ave & Lake St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,7,Chicago,378,True,True,Chicago,2021-08-31 13:01:52,41.88445395657,Chicago,-87.6962981368,60602,Chicago,Chicago,California Ave & Lake St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,7,6,Chicago,381,True,True,Chicago,2021-08-31 12:35:47,41.8797877089,Chicago,-87.686112808,60602,Chicago,Chicago,Western Ave & Monroe St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,10,Chicago,382,True,True,Chicago,2021-08-31 12:51:20,41.87474885079,Chicago,-87.6864452757,60602,Chicago,Chicago,Western Ave & Congress Pkwy,IN_SERVICE,1,IN_SERVICE,False,19
0.0,21,10,Chicago,383,True,True,Chicago,2021-08-31 13:04:39,41.87295,Chicago,-87.66913,60602,Chicago,Chicago,Paulina St & Flournoy St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,8,3,Chicago,384,True,True,Chicago,2021-08-31 05:26:23,41.80183164049,Chicago,-87.645213904,60602,Chicago,Chicago,Halsted St & 51st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,3,8,Chicago,385,True,True,Chicago,2021-08-31 11:59:20,41.794982,Chicago,-87.633124,60602,Chicago,Chicago,Princeton Ave & Garfield Blvd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,8,3,Chicago,386,True,True,Chicago,2021-08-31 04:54:33,41.79292964599,Chicago,-87.6449900565,60602,Chicago,Chicago,Halsted St & 56th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,1,10,Chicago,388,True,True,Chicago,2021-08-31 12:30:34,41.77938114228,Chicago,-87.6446208145,60602,Chicago,Chicago,Halsted & 63rd - Kennedy-King Vaccination Site,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,9,Chicago,390,True,True,Chicago,2021-08-31 12:50:06,41.78007963264,Chicago,-87.6297463052,60602,Chicago,Chicago,Wentworth Ave & 63rd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,3,8,Chicago,391,True,True,Chicago,2021-08-31 04:54:34,41.76906172032,Chicago,-87.6446135779,60602,Chicago,Chicago,Halsted St & 69th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,7,Chicago,392,True,True,Chicago,2021-08-31 05:00:16,41.76929308995,Chicago,-87.6281959291,60602,Chicago,Chicago,Perry Ave & 69th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,7,Chicago,393,True,True,Chicago,2021-08-31 09:24:58,41.76550800581,Chicago,-87.616917925,60602,Chicago,Chicago,Calumet Ave & 71st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,0,15,Chicago,394,True,True,Chicago,2021-08-31 12:54:38,41.870816,Chicago,-87.631246,60602,Chicago,Chicago,Clark St & 9th St (AMLI),IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,9,Chicago,395,True,True,Chicago,2021-08-31 08:50:58,41.75712006802,Chicago,-87.5758393587,60602,Chicago,Chicago,Jeffery Blvd & 76th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,6,5,Chicago,396,True,True,Chicago,2021-08-31 05:00:11,41.758768,Chicago,-87.56644,60602,Chicago,Chicago,Yates Blvd & 75th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,13,Chicago,398,True,True,Chicago,2021-08-31 05:00:11,41.75787144829,Chicago,-87.54938625,60602,Chicago,Chicago,Rainbow Beach,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,9,Chicago,399,True,True,Chicago,2021-08-31 12:54:38,41.76218896038,Chicago,-87.55927465,60602,Chicago,Chicago,South Shore Dr & 74th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,9,Chicago,400,True,True,Chicago,2021-08-31 04:49:18,41.76571903697,Chicago,-87.604959713,60602,Chicago,Chicago,Cottage Grove Ave & 71st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,9,Chicago,401,True,True,Chicago,2021-08-31 12:16:48,41.842733,Chicago,-87.635491,60602,Chicago,Chicago,Shields Ave & 28th Pl,IN_SERVICE,1,IN_SERVICE,False,11
0.0,8,7,Chicago,402,True,True,Chicago,2021-08-31 13:03:08,41.838464,Chicago,-87.635406,60602,Chicago,Chicago,Shields Ave & 31st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,7,Chicago,403,True,True,Chicago,2021-08-31 12:11:56,41.83452988563,Chicago,-87.6318229814,60602,Chicago,Chicago,Wentworth Ave & 33rd St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,14,Chicago,405,True,True,Chicago,2021-08-31 09:42:37,41.830777,Chicago,-87.632504,60602,Chicago,Chicago,Wentworth Ave & 35th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,18,Chicago,406,True,True,Chicago,2021-08-31 12:40:37,41.83127423549,Chicago,-87.6087991946,60602,Chicago,Chicago,Lake Park Ave & 35th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,3,8,Chicago,407,True,True,Chicago,2021-08-31 05:00:06,41.82301523798,Chicago,-87.6265680185,60602,Chicago,Chicago,State St & Pershing Rd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,7,4,Chicago,408,True,True,Chicago,2021-08-31 11:13:48,41.819102,Chicago,-87.643278,60602,Chicago,Chicago,Union Ave & Root St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,3,7,Chicago,409,True,True,Chicago,2021-08-31 05:00:15,41.81620767856,Chicago,-87.6348193497,60602,Chicago,Chicago,Shields Ave & 43rd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,10,Chicago,410,True,True,Chicago,2021-08-31 12:46:17,41.81665889302,Chicago,-87.6194124619,60602,Chicago,Chicago,Prairie Ave & 43rd St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,0,Chicago,411,True,True,Chicago,2021-08-31 07:55:58,41.80813391481,Chicago,-87.6456165545,60602,Chicago,Chicago,Halsted St & 47th Pl,IN_SERVICE,1,IN_SERVICE,False,11
0.0,0,11,Chicago,412,True,True,Chicago,2021-08-31 05:00:08,41.80931770924,Chicago,-87.633449288,60602,Chicago,Chicago,Princeton Ave & 47th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,9,6,Chicago,413,True,True,Chicago,2021-08-31 13:05:18,41.81409271048,Chicago,-87.5970051479,60602,Chicago,Chicago,Woodlawn Ave & Lake Park Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,0,15,Chicago,414,True,True,Chicago,2021-08-31 13:14:56,41.870257,Chicago,-87.639474,60602,Chicago,Chicago,Canal St & Taylor St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,0,10,Chicago,415,True,True,Chicago,2021-08-31 08:38:57,41.80229465088,Chicago,-87.6180535802,60602,Chicago,Chicago,Calumet Ave & 51st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,13,Chicago,416,True,True,Chicago,2021-08-31 08:25:58,41.805772,Chicago,-87.592464,60602,Chicago,Chicago,Dorchester Ave & 49th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,18,Chicago,417,True,True,Chicago,2021-08-31 12:42:34,41.802406,Chicago,-87.586924,60602,Chicago,Chicago,Cornell Ave & Hyde Park Blvd,IN_SERVICE,1,IN_SERVICE,False,19
0.0,0,11,Chicago,418,True,True,Chicago,2021-08-31 12:46:16,41.79933626261,Chicago,-87.6009581145,60602,Chicago,Chicago,Ellis Ave & 53rd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,1,13,Chicago,419,True,True,Chicago,2021-08-31 13:10:08,41.79949429373,Chicago,-87.5864498959,60602,Chicago,Chicago,Lake Park Ave & 53rd St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,17,2,Chicago,420,True,True,Chicago,2021-08-31 13:12:27,41.79430062054,Chicago,-87.6014497734,60602,Chicago,Chicago,Ellis Ave & 55th St,IN_SERVICE,1,IN_SERVICE,False,19
